Employee_ID,First_Name,Last_Name,Age,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region
Emp1400,Bob,Garcia,25.0,Inactive,10/7/2020,76790.47,Bob.Garcia@Example.Com,-1347323548,Excellent,True,Hr,California
Emp1401,Charlie,Brown,30.0,Pending,1/18/2020,92722.35,Charlie.Brown@Example.Com,-4012897431,Excellent,False,Cloud Tech,Illinois
Emp1402,Frank,Williams,30.0,Active,4/23/2022,93125.32,Frank.Williams@Example.Com,-5122572075,Average,False,Devops,Nevada
Emp1403,David,Smith,25.0,Active,4/22/2023,101100.64,David.Smith@Example.Com,-5024120956,Average,False,Cloud Tech,New York
Emp1404,Grace,Garcia,35.0,Inactive,8/13/2023,55897.41,Grace.Garcia@Example.Com,-9073710093,Poor,False,Admin,New York
Emp1405,Eva,Brown,25.0,Active,11/26/2022,92484.88,Eva.Brown@Example.Com,-3882211456,Good,True,Devops,California
Emp1406,Grace,Miller,35.0,Active,10/10/2022,77011.99,Grace.Miller@Example.Com,-7584745704,Average,True,Devops,Texas
Emp1407,Bob,Garcia,32.48454882571075,Inactive,9/27/2020,77078.68,Bob.Garcia@Example.Com,-4589714801,Average,True,Cloud Tech,California
Emp1408,Grace,Brown,35.0,Active,4/11/2024,82971.02,Grace.Brown@Example.Com,-6325703964,Good,False,Sales,Nevada
Emp1409,Bob,Miller,25.0,Active,6/20/2021,65102.01,Bob.Miller@Example.Com,-3136148781,Average,True,Sales,Texas
Emp1410,Grace,Williams,32.48454882571075,Pending,10/23/2022,103697.7,Grace.Williams@Example.Com,-4556964429,Excellent,True,Hr,Nevada
Emp1411,Grace,Garcia,25.0,Pending,6/15/2023,60687.63,Grace.Garcia@Example.Com,-9859167953,Excellent,False,Devops,Illinois
Emp1412,Bob,Miller,32.48454882571075,Pending,10/31/2021,77351.21,Bob.Miller@Example.Com,-1072728497,Good,False,Admin,New York
Emp1413,Bob,Smith,35.0,Pending,9/29/2024,66704.62,Bob.Smith@Example.Com,-2474140702,Poor,True,Devops,Florida
Emp1414,Grace,Williams,25.0,Pending,4/22/2020,71650.3,Grace.Williams@Example.Com,-4910740649,Poor,True,Finance,Illinois
Emp1415,Charlie,Smith,25.0,Active,12/7/2023,50794.54,Charlie.Smith@Example.Com,-425488213,Good,True,Cloud Tech,Nevada
Emp1416,Frank,Jones,32.48454882571075,Inactive,12/7/2020,76030.86,Frank.Jones@Example.Com,-2369143074,Good,True,Sales,Nevada
Emp1417,Eva,Johnson,25.0,Inactive,7/11/2021,86669.79,Eva.Johnson@Example.Com,-3666144941,Excellent,True,Cloud Tech,California
Emp1418,Bob,Garcia,40.0,Inactive,4/23/2020,84972.7,Bob.Garcia@Example.Com,-9659234267,Poor,True,Finance,Illinois
Emp1419,Frank,Miller,30.0,Pending,10/12/2023,100594.49,Frank.Miller@Example.Com,-3441497825,Average,False,Hr,Texas
Emp1420,Alice,Johnson,25.0,Active,8/24/2022,75478.35,Alice.Johnson@Example.Com,-6128758574,Excellent,False,Cloud Tech,New York
Emp1421,Charlie,Johnson,25.0,Pending,9/4/2023,79355.85,Charlie.Johnson@Example.Com,-6766708060,Good,False,Sales,Nevada
Emp1422,Grace,Miller,35.0,Pending,2/2/2022,58358.07,Grace.Miller@Example.Com,-2943985297,Poor,True,Hr,Texas
Emp1423,Alice,Williams,30.0,Active,4/1/2022,54824.85,Alice.Williams@Example.Com,-9406260786,Average,False,Admin,Illinois
Emp1424,Eva,Garcia,35.0,Pending,7/24/2022,50557.84,Eva.Garcia@Example.Com,-104159148,Average,True,Hr,Texas
Emp1425,Eva,Jones,32.48454882571075,Inactive,4/26/2023,118030.04,Eva.Jones@Example.Com,-7501980381,Excellent,True,Admin,Florida
Emp1426,David,Smith,32.48454882571075,Active,4/19/2022,51673.72,David.Smith@Example.Com,-8723244078,Poor,False,Admin,New York
Emp1427,Alice,Brown,35.0,Inactive,10/4/2024,101665.79,Alice.Brown@Example.Com,-3110291812,Poor,True,Cloud Tech,Nevada
Emp1428,David,Smith,32.48454882571075,Inactive,5/2/2020,118079.15,David.Smith@Example.Com,-3170876013,Good,True,Admin,Florida
Emp1429,Eva,Brown,25.0,Pending,4/25/2022,99059.28,Eva.Brown@Example.Com,-6723849790,Poor,False,Cloud Tech,New York
Emp1430,Bob,Smith,32.48454882571075,Active,7/29/2023,107397.4,Bob.Smith@Example.Com,-6202232882,Poor,False,Cloud Tech,Illinois
Emp1431,Alice,Miller,40.0,Active,8/20/2021,68269.37,Alice.Miller@Example.Com,-7744197545,Excellent,False,Devops,New York
Emp1432,Grace,Jones,35.0,Inactive,4/23/2021,55228.12,Grace.Jones@Example.Com,-6176620470,Poor,True,Hr,Florida
Emp1433,Bob,Garcia,30.0,Inactive,8/12/2022,71982.33,Bob.Garcia@Example.Com,-9609409704,Average,False,Cloud Tech,New York
Emp1434,Frank,Brown,30.0,Inactive,6/26/2021,109673.75,Frank.Brown@Example.Com,-2774025882,Excellent,False,Finance,California
Emp1435,Eva,Garcia,32.48454882571075,Inactive,10/30/2020,56384.9,Eva.Garcia@Example.Com,-5868122594,Excellent,True,Cloud Tech,New York
Emp1436,Frank,Garcia,40.0,Pending,9/4/2021,68211.68,Frank.Garcia@Example.Com,-7244617678,Good,False,Sales,Texas
Emp1437,Alice,Garcia,40.0,Pending,1/31/2023,67489.68,Alice.Garcia@Example.Com,-2988425994,Poor,False,Finance,Illinois
Emp1438,Charlie,Davis,25.0,Active,9/24/2020,63869.31,Charlie.Davis@Example.Com,-9961002310,Good,False,Cloud Tech,Texas
Emp1439,Bob,Williams,32.48454882571075,Active,2/14/2020,119801.3,Bob.Williams@Example.Com,-7753312660,Average,True,Sales,California
Emp1440,Heidi,Smith,30.0,Active,3/28/2020,115959.65,Heidi.Smith@Example.Com,-941017589,Excellent,True,Cloud Tech,California
Emp1441,Grace,Garcia,40.0,Inactive,10/31/2023,79866.48,Grace.Garcia@Example.Com,-2517629832,Excellent,True,Finance,Texas
Emp1442,Charlie,Smith,35.0,Active,3/11/2020,92987.46,Charlie.Smith@Example.Com,-4774332682,Excellent,True,Hr,Florida
Emp1443,Eva,Garcia,40.0,Inactive,5/4/2020,56140.51,Eva.Garcia@Example.Com,-1901302055,Average,False,Finance,Illinois
Emp1444,Grace,Brown,30.0,Active,7/15/2023,119586.11,Grace.Brown@Example.Com,-9815287338,Average,True,Devops,Illinois
Emp1445,Alice,Williams,40.0,Inactive,1/20/2023,104700.46,Alice.Williams@Example.Com,-7855982175,Good,True,Devops,California
Emp1446,Frank,Williams,40.0,Active,10/15/2021,91798.14,Frank.Williams@Example.Com,-6191284116,Good,False,Hr,New York
Emp1447,Eva,Miller,25.0,Inactive,4/19/2024,90879.22,Eva.Miller@Example.Com,-3098503445,Good,False,Finance,Illinois
Emp1448,Charlie,Davis,25.0,Active,6/29/2021,87358.27,Charlie.Davis@Example.Com,-5124189388,Poor,False,Admin,Nevada
Emp1449,Alice,Miller,30.0,Inactive,9/14/2024,119407.93,Alice.Miller@Example.Com,-8469081973,Excellent,True,Sales,Florida
Emp1450,David,Miller,32.48454882571075,Pending,1/4/2022,113978.6,David.Miller@Example.Com,-56435022,Excellent,True,Hr,Nevada
Emp1451,Frank,Miller,32.48454882571075,Pending,1/20/2021,108568.78,Frank.Miller@Example.Com,-8503719904,Good,True,Sales,New York
Emp1452,Heidi,Miller,32.48454882571075,Inactive,3/18/2020,56318.02,Heidi.Miller@Example.Com,-1699187239,Excellent,False,Hr,New York
Emp1453,David,Miller,25.0,Active,11/10/2021,114252.73,David.Miller@Example.Com,-1078356742,Good,False,Sales,Florida
Emp1454,Charlie,Jones,35.0,Inactive,5/1/2020,51533.9,Charlie.Jones@Example.Com,-3896086,Poor,True,Devops,New York
Emp1455,Charlie,Williams,25.0,Active,2/4/2022,99317.66,Charlie.Williams@Example.Com,-662668216,Poor,False,Sales,California
Emp1456,Bob,Miller,35.0,Active,11/18/2020,101264.64,Bob.Miller@Example.Com,-1955356032,Average,False,Hr,California
Emp1457,Heidi,Garcia,35.0,Pending,11/21/2023,112272.02,Heidi.Garcia@Example.Com,-1903689002,Poor,False,Admin,Nevada
Emp1458,Frank,Williams,30.0,Active,2/13/2022,71477.63,Frank.Williams@Example.Com,-102724054,Good,True,Devops,Illinois
Emp1459,Charlie,Williams,30.0,Pending,3/19/2023,77412.1,Charlie.Williams@Example.Com,-9342967110,Poor,False,Devops,Texas
Emp1460,Alice,Johnson,30.0,Pending,3/28/2021,94775.27,Alice.Johnson@Example.Com,-4837537457,Average,False,Sales,California
Emp1461,Heidi,Jones,30.0,Active,5/2/2021,74276.71,Heidi.Jones@Example.Com,-4384588104,Excellent,True,Hr,Nevada
Emp1462,Bob,Miller,35.0,Inactive,3/5/2021,67467.86,Bob.Miller@Example.Com,-6974132833,Good,True,Finance,Texas
Emp1463,Eva,Smith,25.0,Active,3/1/2022,80675.41,Eva.Smith@Example.Com,-8315203770,Excellent,False,Devops,Texas
Emp1464,Charlie,Brown,40.0,Inactive,1/23/2023,76274.33,Charlie.Brown@Example.Com,-704496409,Average,False,Finance,Florida
Emp1465,David,Davis,30.0,Active,8/26/2021,51405.46,David.Davis@Example.Com,-4967066702,Average,True,Finance,Texas
Emp1466,Bob,Garcia,25.0,Inactive,11/25/2020,101238.96,Bob.Garcia@Example.Com,-3626804084,Average,True,Hr,New York
Emp1467,Bob,Smith,35.0,Inactive,12/13/2023,52169.52,Bob.Smith@Example.Com,-954930595,Excellent,False,Sales,Illinois
Emp1468,Charlie,Jones,32.48454882571075,Active,7/26/2020,73176.62,Charlie.Jones@Example.Com,-6018648768,Excellent,False,Finance,New York
Emp1469,Grace,Brown,32.48454882571075,Pending,6/27/2021,96241.85,Grace.Brown@Example.Com,-9842673203,Excellent,False,Devops,Nevada
Emp1470,Bob,Jones,25.0,Pending,9/16/2024,84366.38,Bob.Jones@Example.Com,-4138459608,Excellent,False,Finance,Illinois
Emp1471,Alice,Garcia,40.0,Pending,7/4/2023,92015.09,Alice.Garcia@Example.Com,-4544901494,Average,True,Cloud Tech,California
Emp1472,Alice,Williams,30.0,Inactive,6/16/2020,83149.95,Alice.Williams@Example.Com,-4277070704,Average,False,Admin,Nevada
Emp1473,Grace,Brown,40.0,Inactive,7/5/2020,94930.65,Grace.Brown@Example.Com,-7836091497,Good,False,Finance,Nevada
Emp1474,Frank,Williams,40.0,Inactive,4/1/2020,68430.72,Frank.Williams@Example.Com,-5172444722,Good,True,Hr,New York
Emp1475,David,Garcia,35.0,Active,3/20/2024,98752.97,David.Garcia@Example.Com,-2290310286,Excellent,False,Sales,Texas
Emp1476,Frank,Smith,32.48454882571075,Active,2/7/2023,54268.86,Frank.Smith@Example.Com,-9508304404,Poor,True,Finance,Illinois
Emp1477,Grace,Garcia,32.48454882571075,Pending,12/10/2024,66494.94,Grace.Garcia@Example.Com,-8093511870,Poor,False,Devops,Florida
Emp1478,Grace,Smith,25.0,Pending,6/27/2024,90003.98,Grace.Smith@Example.Com,-8133595615,Average,False,Sales,Illinois
Emp1479,Charlie,Brown,25.0,Active,3/9/2021,106592.25,Charlie.Brown@Example.Com,-4205955656,Average,True,Finance,New York
Emp1480,Grace,Brown,25.0,Active,8/11/2024,93905.83,Grace.Brown@Example.Com,-4902504289,Average,True,Devops,Florida
Emp1481,Eva,Miller,35.0,Active,3/5/2022,88945.49,Eva.Miller@Example.Com,-1935889535,Good,False,Devops,Texas
Emp1482,Eva,Jones,32.48454882571075,Pending,6/30/2023,91130.33,Eva.Jones@Example.Com,-9026113988,Good,False,Finance,Texas
Emp1483,Bob,Miller,40.0,Pending,4/19/2023,90787.4,Bob.Miller@Example.Com,-8681809787,Average,False,Admin,New York
Emp1484,Bob,Jones,25.0,Inactive,11/11/2024,87494.34,Bob.Jones@Example.Com,-7543943534,Average,True,Sales,Texas
Emp1485,Grace,Miller,35.0,Inactive,3/17/2023,92627.35,Grace.Miller@Example.Com,-3751376514,Average,False,Finance,Nevada
Emp1486,Eva,Williams,40.0,Pending,10/26/2023,98556.29,Eva.Williams@Example.Com,-8815793762,Poor,True,Admin,Illinois
Emp1487,Frank,Brown,30.0,Inactive,7/4/2021,112792.2,Frank.Brown@Example.Com,-9283692943,Good,True,Cloud Tech,Nevada
Emp1488,Eva,Smith,35.0,Pending,11/3/2023,56875.22,Eva.Smith@Example.Com,-5511668296,Poor,False,Hr,Florida
Emp1489,Charlie,Jones,35.0,Inactive,7/5/2021,101015.96,Charlie.Jones@Example.Com,-3270216486,Poor,True,Devops,Florida
Emp1490,Bob,Garcia,30.0,Inactive,2/26/2024,83912.22,Bob.Garcia@Example.Com,-1206021287,Average,False,Finance,New York
Emp1491,Frank,Jones,25.0,Active,9/29/2021,99669.86,Frank.Jones@Example.Com,-6652683414,Average,False,Sales,New York
Emp1492,Alice,Smith,30.0,Active,5/25/2021,52314.97,Alice.Smith@Example.Com,-5999101575,Excellent,False,Admin,New York
Emp1493,Frank,Miller,30.0,Inactive,10/31/2022,77785.96,Frank.Miller@Example.Com,-7647229811,Excellent,False,Hr,California
Emp1494,Alice,Jones,30.0,Pending,7/2/2022,62430.86,Alice.Jones@Example.Com,-995765727,Poor,False,Hr,Florida
Emp1495,Frank,Davis,35.0,Pending,8/28/2024,98219.54,Frank.Davis@Example.Com,-9413475097,Good,True,Admin,California
Emp1496,Grace,Williams,25.0,Active,10/21/2024,65494.58,Grace.Williams@Example.Com,-8986456521,Average,True,Admin,Illinois
Emp1497,David,Brown,35.0,Pending,2/11/2020,110524.1,David.Brown@Example.Com,-368499514,Average,False,Devops,Florida
Emp1498,Alice,Smith,40.0,Active,5/16/2023,106060.54,Alice.Smith@Example.Com,-4214477323,Poor,False,Admin,Nevada
Emp1499,Eva,Brown,35.0,Inactive,7/29/2022,67639.91,Eva.Brown@Example.Com,-4913421387,Excellent,True,Finance,Florida
Emp1500,Grace,Davis,32.48454882571075,Pending,9/18/2023,117653.98,Grace.Davis@Example.Com,-2090883069,Good,True,Cloud Tech,Texas
Emp1501,Eva,Jones,35.0,Inactive,5/10/2020,73539.86,Eva.Jones@Example.Com,-5349678273,Excellent,True,Devops,Texas
Emp1502,Frank,Jones,35.0,Pending,8/27/2023,70915.38,Frank.Jones@Example.Com,-1176741240,Excellent,True,Hr,Nevada
Emp1503,David,Garcia,25.0,Pending,10/16/2021,97652.9,David.Garcia@Example.Com,-5131528546,Excellent,False,Sales,Florida
Emp1504,Heidi,Davis,35.0,Inactive,3/6/2022,101571.25,Heidi.Davis@Example.Com,-8150618537,Excellent,False,Hr,Florida
Emp1505,David,Smith,35.0,Active,11/6/2023,87424.46,David.Smith@Example.Com,-32963346,Average,True,Devops,Nevada
Emp1506,Frank,Garcia,32.48454882571075,Pending,11/30/2024,89077.36,Frank.Garcia@Example.Com,-2727423182,Average,False,Hr,New York
Emp1507,Heidi,Williams,30.0,Pending,7/13/2024,89132.22,Heidi.Williams@Example.Com,-617893205,Excellent,True,Devops,California
Emp1508,Frank,Garcia,25.0,Active,3/4/2024,111000.26,Frank.Garcia@Example.Com,-4969357823,Good,False,Admin,California
Emp1509,Frank,Johnson,35.0,Inactive,8/7/2022,109584.97,Frank.Johnson@Example.Com,-3477695873,Poor,True,Hr,Illinois
Emp1510,Bob,Smith,40.0,Active,11/11/2024,97648.84,Bob.Smith@Example.Com,-1314675360,Good,False,Admin,Illinois
Emp1511,Grace,Johnson,25.0,Active,12/2/2021,78643.43,Grace.Johnson@Example.Com,-2751562778,Good,True,Admin,New York
Emp1512,Heidi,Davis,30.0,Active,5/14/2024,55656.8,Heidi.Davis@Example.Com,-6304483607,Good,True,Hr,Nevada
Emp1513,Charlie,Miller,35.0,Active,7/14/2022,69146.95,Charlie.Miller@Example.Com,-5456676639,Excellent,False,Devops,Texas
Emp1514,Charlie,Johnson,32.48454882571075,Active,9/22/2020,93013.58,Charlie.Johnson@Example.Com,-4735047638,Average,True,Admin,Florida
Emp1515,Grace,Williams,40.0,Active,3/18/2020,87364.78,Grace.Williams@Example.Com,-2831995297,Good,False,Finance,Florida
Emp1516,Alice,Garcia,35.0,Active,10/17/2023,50288.67,Alice.Garcia@Example.Com,-61558107,Excellent,False,Sales,New York
Emp1517,David,Miller,35.0,Active,2/24/2022,85233.55,David.Miller@Example.Com,-3583286341,Good,True,Hr,New York
Emp1518,Bob,Garcia,25.0,Inactive,1/30/2024,86420.19,Bob.Garcia@Example.Com,-5563830007,Good,False,Hr,California
Emp1519,Grace,Johnson,30.0,Inactive,3/16/2024,63189.82,Grace.Johnson@Example.Com,-1867024402,Excellent,False,Hr,Florida
Emp1520,Grace,Garcia,25.0,Pending,9/25/2020,64783.32,Grace.Garcia@Example.Com,-3041662410,Average,False,Admin,New York
Emp1521,Charlie,Davis,25.0,Pending,6/10/2024,52615.44,Charlie.Davis@Example.Com,-1860089218,Average,False,Hr,Nevada
Emp1522,Eva,Miller,32.48454882571075,Pending,4/8/2020,96337.89,Eva.Miller@Example.Com,-6394568043,Poor,False,Sales,Texas
Emp1523,Alice,Davis,25.0,Inactive,6/28/2022,76617.76,Alice.Davis@Example.Com,-7314976460,Excellent,True,Devops,Texas
Emp1524,Heidi,Johnson,30.0,Pending,7/14/2023,50651.32,Heidi.Johnson@Example.Com,-3684748835,Poor,False,Admin,Nevada
Emp1525,Bob,Davis,32.48454882571075,Pending,12/6/2023,59601.45,Bob.Davis@Example.Com,-765817389,Poor,False,Hr,Illinois
Emp1526,Bob,Williams,32.48454882571075,Active,8/1/2021,57980.88,Bob.Williams@Example.Com,-6375791451,Poor,False,Devops,Illinois
Emp1527,David,Johnson,32.48454882571075,Pending,2/17/2021,75054.53,David.Johnson@Example.Com,-1182379311,Average,False,Admin,California
Emp1528,Charlie,Johnson,25.0,Active,11/10/2023,115318.7,Charlie.Johnson@Example.Com,-6978930745,Excellent,False,Sales,Florida
Emp1529,Alice,Johnson,25.0,Active,9/6/2024,90190.69,Alice.Johnson@Example.Com,-4520599603,Poor,True,Devops,Texas
Emp1530,Bob,Smith,32.48454882571075,Pending,7/26/2020,113334.56,Bob.Smith@Example.Com,-3878753576,Excellent,False,Cloud Tech,Nevada
Emp1531,Heidi,Garcia,35.0,Active,7/23/2020,106922.49,Heidi.Garcia@Example.Com,-8811616201,Excellent,True,Hr,Florida
Emp1532,Eva,Smith,35.0,Inactive,2/21/2024,58113.07,Eva.Smith@Example.Com,-8123710671,Average,True,Devops,California
Emp1533,Alice,Smith,25.0,Pending,12/15/2020,73006.26,Alice.Smith@Example.Com,-8728660415,Poor,True,Admin,Nevada
Emp1534,Eva,Williams,25.0,Active,8/21/2020,78054.43,Eva.Williams@Example.Com,-4485959223,Poor,True,Hr,California
Emp1535,Eva,Miller,40.0,Inactive,8/21/2023,112028.67,Eva.Miller@Example.Com,-8395894772,Excellent,False,Devops,Florida
Emp1536,Charlie,Garcia,25.0,Inactive,4/24/2023,83787.24,Charlie.Garcia@Example.Com,-5228705621,Good,True,Admin,Texas
Emp1537,Heidi,Davis,30.0,Inactive,6/6/2023,52017.14,Heidi.Davis@Example.Com,-7104331874,Average,True,Sales,Florida
Emp1538,Charlie,Jones,40.0,Inactive,6/21/2022,53218.06,Charlie.Jones@Example.Com,-1097921582,Average,False,Finance,Texas
Emp1539,Frank,Johnson,25.0,Pending,4/20/2024,102053.67,Frank.Johnson@Example.Com,-5034469458,Average,False,Devops,Nevada
Emp1540,David,Davis,35.0,Pending,12/5/2023,93276.73,David.Davis@Example.Com,-6488319212,Average,False,Sales,Illinois
Emp1541,David,Johnson,40.0,Pending,8/6/2023,76941.36,David.Johnson@Example.Com,-4249128964,Poor,True,Hr,Nevada
Emp1542,Alice,Williams,25.0,Pending,10/4/2024,82850.23,Alice.Williams@Example.Com,-9994973202,Poor,False,Devops,New York
Emp1543,Charlie,Johnson,25.0,Active,11/8/2021,117910.15,Charlie.Johnson@Example.Com,-3192227050,Good,False,Finance,California
Emp1544,David,Smith,32.48454882571075,Inactive,7/31/2024,66450.0,David.Smith@Example.Com,-287675480,Average,True,Devops,Florida
Emp1545,Heidi,Garcia,25.0,Inactive,8/31/2020,118646.95,Heidi.Garcia@Example.Com,-3866675484,Average,False,Finance,Florida
Emp1546,Alice,Jones,25.0,Active,2/15/2023,88436.92,Alice.Jones@Example.Com,-8193242686,Excellent,False,Finance,Florida
Emp1547,Eva,Brown,32.48454882571075,Pending,10/7/2023,81934.55,Eva.Brown@Example.Com,-7418652056,Poor,False,Sales,New York
Emp1548,Alice,Johnson,30.0,Pending,4/20/2024,93383.06,Alice.Johnson@Example.Com,-5639836519,Average,False,Finance,California
Emp1549,Frank,Davis,40.0,Pending,3/30/2021,50153.79,Frank.Davis@Example.Com,-3758309450,Good,True,Cloud Tech,Texas
Emp1550,Eva,Smith,32.48454882571075,Pending,8/5/2020,53204.47,Eva.Smith@Example.Com,-5480940475,Good,False,Sales,California
Emp1551,Charlie,Brown,40.0,Pending,2/5/2021,63128.04,Charlie.Brown@Example.Com,-440907976,Poor,False,Cloud Tech,California
Emp1552,Grace,Jones,30.0,Pending,11/23/2021,57543.6,Grace.Jones@Example.Com,-2781050921,Good,True,Finance,New York
Emp1553,Bob,Brown,40.0,Pending,10/29/2022,59424.52,Bob.Brown@Example.Com,-2161070517,Good,False,Finance,Nevada
Emp1554,Alice,Smith,32.48454882571075,Inactive,11/7/2022,104675.7,Alice.Smith@Example.Com,-4390552957,Poor,True,Finance,Illinois
Emp1555,Charlie,Garcia,30.0,Pending,5/14/2023,92431.25,Charlie.Garcia@Example.Com,-660138240,Average,False,Cloud Tech,Florida
Emp1556,Grace,Garcia,40.0,Active,7/14/2021,77850.9,Grace.Garcia@Example.Com,-2704938619,Average,True,Sales,Nevada
Emp1557,Eva,Miller,40.0,Inactive,5/18/2023,99001.0,Eva.Miller@Example.Com,-4485157918,Good,True,Admin,New York
Emp1558,Eva,Garcia,32.48454882571075,Pending,2/7/2023,94280.83,Eva.Garcia@Example.Com,-7111212589,Good,True,Hr,Nevada
Emp1559,Eva,Miller,35.0,Pending,8/24/2023,118262.56,Eva.Miller@Example.Com,-2035713431,Average,True,Devops,New York
Emp1560,Frank,Brown,25.0,Inactive,4/8/2023,89944.67,Frank.Brown@Example.Com,-4064242955,Poor,False,Hr,Illinois
Emp1561,Grace,Williams,32.48454882571075,Active,12/6/2022,57452.93,Grace.Williams@Example.Com,-3343244740,Good,True,Hr,Florida
Emp1562,Alice,Davis,25.0,Active,8/9/2021,97837.32,Alice.Davis@Example.Com,-7595587208,Excellent,False,Admin,California
Emp1563,Alice,Davis,35.0,Active,1/4/2022,106981.84,Alice.Davis@Example.Com,-6289365434,Poor,True,Admin,Illinois
Emp1564,David,Brown,32.48454882571075,Pending,5/25/2024,105778.36,David.Brown@Example.Com,-8841834373,Good,True,Finance,New York
Emp1565,Alice,Johnson,40.0,Pending,10/2/2021,117608.32,Alice.Johnson@Example.Com,-182727954,Good,True,Finance,Florida
Emp1566,Eva,Johnson,30.0,Active,7/21/2023,99324.03,Eva.Johnson@Example.Com,-9690515025,Excellent,False,Sales,Florida
Emp1567,David,Garcia,30.0,Active,10/30/2023,55212.83,David.Garcia@Example.Com,-7551254277,Excellent,True,Hr,Florida
Emp1568,Bob,Davis,40.0,Inactive,2/13/2023,68496.77,Bob.Davis@Example.Com,-2079799666,Average,False,Cloud Tech,Florida
Emp1569,Eva,Davis,25.0,Pending,11/13/2020,52795.84,Eva.Davis@Example.Com,-3459576402,Poor,False,Hr,Florida
Emp1570,Alice,Miller,32.48454882571075,Inactive,6/5/2024,90087.39,Alice.Miller@Example.Com,-8166496901,Poor,False,Devops,California
Emp1571,Frank,Williams,32.48454882571075,Pending,5/19/2020,105038.08,Frank.Williams@Example.Com,-8249839224,Average,False,Admin,New York
Emp1572,Grace,Smith,25.0,Active,9/20/2023,73231.85,Grace.Smith@Example.Com,-142576269,Poor,False,Hr,New York
Emp1573,David,Johnson,32.48454882571075,Pending,8/13/2024,102649.36,David.Johnson@Example.Com,-2324412335,Poor,False,Sales,Florida
Emp1574,Bob,Davis,35.0,Pending,6/10/2023,114302.51,Bob.Davis@Example.Com,-1328507250,Poor,False,Finance,New York
Emp1575,Alice,Miller,35.0,Inactive,6/9/2021,87816.61,Alice.Miller@Example.Com,-7863767315,Poor,False,Finance,Texas
Emp1576,Frank,Jones,32.48454882571075,Inactive,3/30/2020,70750.38,Frank.Jones@Example.Com,-2526546967,Poor,False,Sales,Florida
Emp1577,Frank,Miller,32.48454882571075,Active,5/2/2024,85155.05639558233,Frank.Miller@Example.Com,-1579039234,Excellent,True,Cloud Tech,Texas
Emp1578,Bob,Johnson,30.0,Active,11/6/2024,97978.36,Bob.Johnson@Example.Com,-5580996131,Poor,True,Devops,Nevada
Emp1579,David,Johnson,32.48454882571075,Inactive,8/17/2023,107172.8,David.Johnson@Example.Com,-7303461561,Excellent,True,Devops,Nevada
Emp1580,Charlie,Miller,25.0,Inactive,3/18/2020,56126.46,Charlie.Miller@Example.Com,-6244670461,Poor,True,Finance,Nevada
Emp1581,Eva,Smith,32.48454882571075,Active,6/13/2021,78534.29,Eva.Smith@Example.Com,-2681715159,Average,True,Cloud Tech,Illinois
Emp1582,Grace,Brown,40.0,Inactive,10/10/2023,85155.05639558233,Grace.Brown@Example.Com,-2529867075,Good,False,Hr,Texas
Emp1583,Bob,Johnson,32.48454882571075,Active,1/2/2022,114963.34,Bob.Johnson@Example.Com,-6046419784,Excellent,False,Cloud Tech,Nevada
Emp1584,Eva,Miller,32.48454882571075,Inactive,2/20/2022,77657.93,Eva.Miller@Example.Com,-7585126860,Poor,False,Cloud Tech,California
Emp1585,Heidi,Davis,30.0,Active,3/9/2024,77369.48,Heidi.Davis@Example.Com,-2059438975,Average,False,Sales,New York
Emp1586,Eva,Miller,30.0,Pending,8/19/2023,76119.14,Eva.Miller@Example.Com,-740177508,Good,False,Hr,Nevada
Emp1587,Charlie,Williams,25.0,Pending,5/6/2023,77585.72,Charlie.Williams@Example.Com,-5465408423,Excellent,False,Cloud Tech,Texas
Emp1588,Bob,Brown,35.0,Pending,1/26/2024,74069.62,Bob.Brown@Example.Com,-5607540914,Good,False,Admin,Nevada
Emp1589,Charlie,Jones,30.0,Pending,9/5/2024,67691.92,Charlie.Jones@Example.Com,-863218121,Average,True,Admin,New York
Emp1590,Alice,Smith,32.48454882571075,Pending,5/29/2020,70345.69,Alice.Smith@Example.Com,-7645793896,Excellent,True,Finance,Nevada
Emp1591,Bob,Garcia,30.0,Inactive,11/8/2021,74999.69,Bob.Garcia@Example.Com,-155029167,Good,True,Devops,Illinois
Emp1592,David,Jones,25.0,Active,1/31/2021,72245.02,David.Jones@Example.Com,-1546602415,Poor,True,Hr,Illinois
Emp1593,Eva,Brown,32.48454882571075,Pending,1/16/2022,106538.98,Eva.Brown@Example.Com,-1394498829,Excellent,False,Admin,Illinois
Emp1594,Charlie,Brown,25.0,Active,12/29/2023,101787.14,Charlie.Brown@Example.Com,-5973642479,Good,False,Hr,New York
Emp1595,Frank,Brown,30.0,Inactive,12/2/2024,83596.78,Frank.Brown@Example.Com,-9624406305,Average,False,Devops,Nevada
Emp1596,Eva,Jones,40.0,Active,8/15/2023,92463.94,Eva.Jones@Example.Com,-2447951329,Average,True,Sales,Texas
Emp1597,Charlie,Davis,32.48454882571075,Pending,12/20/2024,93863.32,Charlie.Davis@Example.Com,-5319497968,Excellent,False,Admin,California
Emp1598,Alice,Brown,32.48454882571075,Pending,3/31/2023,78359.41,Alice.Brown@Example.Com,-5867805554,Good,False,Devops,Texas
Emp1599,Alice,Miller,32.48454882571075,Pending,8/24/2022,95773.57,Alice.Miller@Example.Com,-7277382645,Excellent,False,Hr,Illinois
